Mils, Light_Value, Delay_Value
  10734369  , 43  , 80
  10734533  , 43  , 80
  10734698  , 43  , 80
  10734862  , 43  , 80
  10735027  , 43  , 80
  10735191  , 43  , 80
  10735355  , 42  , 90
  10735540  , 42  , 90
  10735724  , 42  , 90
  10735908  , 42  , 90
  10736093  , 42  , 90
  10736277  , 41  , 99
  10736479  , 41  , 99
  10736681  , 41  , 99
  10736884  , 41  , 99
  10737086  , 40  , 109
  10737309  , 40  , 109
  10737532  , 40  , 109
  10737756  , 40  , 109
  10737980  , 39  , 119
  10738223  , 39  , 119
  10738466  , 39  , 119
  10738710  , 39  , 119
  10738953  , 39  , 119
  10739196  , 39  , 119
  10739440  , 39  , 119
  10739683  , 39  , 119
  10739927  , 39  , 119
  10740170  , 40  , 109
  10740393  , 40  , 109
  10740617  , 39  , 119
  10740859  , 39  , 119
  10741103  , 39  , 119
  10741347  , 39  , 119
  10741590  , 38  , 129
  10741854  , 38  , 129
  10742117  , 37  , 139
  10742400  , 37  , 139
  10742683  , 36  , 148
  10742984  , 35  , 158
  10743306  , 34  , 168
  10743648  , 33  , 178
  10744009  , 33  , 178
  10744370  , 33  , 178
  10744731  , 33  , 178
  10745093  , 34  , 168
  10745435  , 34  , 168
  10745776  , 35  , 158
  10746097  , 36  , 148
  10746398  , 37  , 139
  10746682  , 38  , 129
  10746945  , 38  , 129
  10747208  , 39  , 119
  10747452  , 40  , 109
  10747675  , 40  , 109
  10747898  , 40  , 109
  10748122  , 41  , 99
  10748324  , 41  , 99
  10748526  , 41  , 99
  10748729  , 41  , 99
  10748932  , 42  , 90
  10749116  , 42  , 90
  10749300  , 42  , 90
  10749485  , 42  , 90
  10749669  , 42  , 90
  10749853  , 42  , 90
  10750038  , 42  , 90
  10750222  , 42  , 90
  10750406  , 42  , 90
  10750590  , 42  , 90
  10750775  , 42  , 90
  10750959  , 42  , 90
  10751143  , 42  , 90
  10751328  , 41  , 99
  10751529  , 40  , 109
  10751753  , 40  , 109
  10751976  , 38  , 129
  10752240  , 37  , 139
  10752523  , 35  , 158
  10752844  , 33  , 178
  10753206  , 30  , 207
  10753626  , 28  , 227
  10754084  , 25  , 256
  10754601  , 23  , 275
  10755158  , 22  , 285
  10755733  , 23  , 275
  10756288  , 24  , 266
  10756826  , 25  , 256
  10757343  , 26  , 246
  10757840  , 28  , 227
  10758299  , 29  , 217
  10758738  , 29  , 217
  10759178  , 29  , 217
  10759617  , 29  , 217
  10760057  , 29  , 217
  10760497  , 29  , 217
  10760936  , 29  , 217
  10761375  , 29  , 217
  10761815  , 29  , 217
  10762254  , 29  , 217
  10762693  , 29  , 217
  10763132  , 29  , 217
  10763572  , 29  , 217
  10764011  , 29  , 217
  10764450  , 29  , 217
  10764890  , 29  , 217
  10765329  , 29  , 217
  10765768  , 28  , 227
  10766228  , 28  , 227
  10766688  , 27  , 236
  10767165  , 26  , 246
  10767662  , 26  , 246
  10768159  , 25  , 256
  10768676  , 24  , 266
  10769214  , 23  , 275
  10769769  , 23  , 275
  10770325  , 23  , 275
  10770880  , 24  , 266
  10771418  , 25  , 256
  10771935  , 26  , 246
  10772432  , 27  , 236
  10772910  , 28  , 227
  10773369  , 29  , 217
  10773809  , 30  , 207
  10774227  , 32  , 187
  10774607  , 32  , 187
  10774986  , 33  , 178
  10775348  , 34  , 168
  10775689  , 35  , 158
  10776010  , 36  , 148
  10776312  , 37  , 139
  10776595  , 37  , 139
  10776879  , 38  , 129
  10777142  , 38  , 129
  10777405  , 38  , 129
  10777669  , 38  , 129
  10777932  , 38  , 129
  10778195  , 39  , 119
  10778439  , 39  , 119
  10778682  , 39  , 119
  10778926  , 39  , 119
  10779169  , 39  , 119
  10779412  , 38  , 129
  10779675  , 38  , 129
  10779939  , 38  , 129
  10780203  , 38  , 129
  10780466  , 37  , 139
  10780749  , 37  , 139
  10781032  , 36  , 148
  10781334  , 36  , 148
  10781635  , 36  , 148
  10781936  , 36  , 148
  10782238  , 36  , 148
  10782539  , 36  , 148
  10782840  , 36  , 148
  10783141  , 37  , 139
  10783425  , 37  , 139
  10783709  , 38  , 129
  10783972  , 38  , 129
  10784235  , 39  , 119
  10784479  , 40  , 109
  10784702  , 40  , 109
  10784925  , 40  , 109
  10785148  , 40  , 109
  10785372  , 41  , 99
  10785574  , 41  , 99
  10785777  , 41  , 99
  10785979  , 41  , 99
  10786182  , 41  , 99
  10786383  , 41  , 99
  10786586  , 41  , 99
  10786788  , 40  , 109
  10787012  , 40  , 109
  10787235  , 40  , 109
  10787459  , 39  , 119
  10787701  , 39  , 119
  10787945  , 38  , 129
  10788208  , 37  , 139
  10788492  , 36  , 148
  10788793  , 35  , 158
  10789114  , 34  , 168
  10789456  , 33  , 178
  10789817  , 32  , 187
  10790197  , 32  , 187
  10790576  , 32  , 187
  10790956  , 31  , 197
  10791355  , 32  , 187
  10791734  , 32  , 187
  10792114  , 33  , 178
  10792475  , 33  , 178
  10792837  , 34  , 168
  10793178  , 34  , 168
  10793519  , 34  , 168
  10793861  , 34  , 168
  10794202  , 34  , 168
  10794543  , 34  , 168
  10794885  , 34  , 168
  10795226  , 34  , 168
  10795567  , 33  , 178
  10795928  , 33  , 178
  10796290  , 33  , 178
  10796651  , 32  , 187
  10797031  , 32  , 187
  10797410  , 32  , 187
  10797790  , 32  , 187
  10798169  , 33  , 178
  10798530  , 33  , 178
  10798892  , 33  , 178
  10799253  , 34  , 168
  10799594  , 34  , 168
  10799935  , 33  , 178
  10800296  , 33  , 178
  10800658  , 33  , 178
  10801019  , 32  , 187
  10801399  , 32  , 187
  10801778  , 30  , 207
  10802198  , 29  , 217
  10802637  , 27  , 236
  10803115  , 25  , 256
  10803632  , 23  , 275
  10804187  , 21  , 295
  10804783  , 19  , 315
  10805417  , 18  , 324
  10806071  , 18  , 324
  10806724  , 18  , 324
  10807377  , 18  , 324
  10808031  , 18  , 324
  10808684  , 18  , 324
  10809338  , 18  , 324
  10809992  , 18  , 324
  10810645  , 18  , 324
  10811298  , 18  , 324
  10811952  , 18  , 324
  10812605  , 18  , 324
  10813258  , 18  , 324
  10813912  , 18  , 324
  10814565  , 18  , 324
  10815218  , 18  , 324
  10815872  , 17  , 334
  10816545  , 17  , 334
  10817218  , 17  , 334
  10817892  , 18  , 324
  10818545  , 17  , 334
  10819218  , 17  , 334
  10819892  , 17  , 334
  10820566  , 17  , 334
  10821238  , 17  , 334
  10821912  , 17  , 334
  10822585  , 17  , 334
  10823259  , 17  , 334
  10823931  , 17  , 334
  10824605  , 17  , 334
  10825279  , 17  , 334
  10825952  , 17  , 334
  10826626  , 17  , 334
  10827298  , 17  , 334
  10827972  , 17  , 334
  10828645  , 17  , 334
  10829319  , 17  , 334
  10829992  , 17  , 334
  10830665  , 17  , 334
  10831339  , 17  , 334
  10832012  , 17  , 334
  10832686  , 17  , 334
  10833358  , 17  , 334
  10834032  , 17  , 334
  10834706  , 17  , 334
  10835379  , 17  , 334
  10836052  , 17  , 334
  10836725  , 17  , 334
  10837399  , 17  , 334
  10838073  , 17  , 334
  10838746  , 17  , 334
  10839419  , 18  , 324
  10840073  , 18  , 324
  10840726  , 18  , 324
  10841379  , 19  , 315
  10842014  , 19  , 315
  10842650  , 20  , 305
  10843266  , 20  , 305
  10843881  , 21  , 295
  10844476  , 22  , 285
  10845051  , 22  , 285
  10845627  , 23  , 275
  10846182  , 24  , 266
  10846720  , 24  , 266
  10847257  , 25  , 256
  10847774  , 26  , 246
  10848272  , 27  , 236
  10848749  , 27  , 236
  10849226  , 28  , 227
  10849686  , 29  , 217
  10850125  , 29  , 217
  10850565  , 30  , 207
  10850983  , 30  , 207
  10851403  , 30  , 207
  10851822  , 30  , 207
  10852242  , 29  , 217
  10852681  , 29  , 217
  10853121  , 28  , 227
  10853580  , 27  , 236
  10854057  , 26  , 246
  10854554  , 26  , 246
  10855052  , 25  , 256
  10855569  , 25  , 256
  10856087  , 24  , 266
  10856624  , 24  , 266
  10857161  , 23  , 275
  10857716  , 22  , 285
  10858292  , 22  , 285
  10858867  , 21  , 295
  10859463  , 21  , 295
  10860058  , 21  , 295
  10860653  , 20  , 305
  10861268  , 20  , 305
  10861884  , 19  , 315
  10862520  , 18  , 324
  10863173  , 18  , 324
  10863826  , 18  , 324
  10864480  , 17  , 334
  10865154  , 18  , 324
  10865807  , 17  , 334
  10866480  , 17  , 334
  10867153  , 17  , 334
  10867826  , 17  , 334
  10868500  , 17  , 334
  10869173  , 17  , 334
  10869847  , 18  , 324
  10870500  , 18  , 324
  10871153  , 18  , 324
  10871806  , 18  , 324
  10872460  , 18  , 324
  10873113  , 18  , 324
  10873766  , 18  , 324
  10874420  , 18  , 324
  10875073  , 18  , 324
  10875726  , 18  , 324
  10876381  , 18  , 324
  10877034  , 18  , 324
  10877687  , 18  , 324
  10878341  , 18  , 324
  10878994  , 18  , 324
  10879647  , 18  , 324
  10880301  , 17  , 334
  10880973  , 17  , 334
  10881647  , 17  , 334
  10882321  , 17  , 334
  10882994  , 17  , 334
  10883667  , 17  , 334
  10884340  , 17  , 334
  10885014  , 17  , 334
  10885687  , 17  , 334
  10886361  , 17  , 334
  10887034  , 17  , 334
  10887707  , 17  , 334
  10888381  , 16  , 344
  10889074  , 16  , 344
  10889767  , 16  , 344
  10890461  , 16  , 344
  10891154  , 16  , 344
  10891847  , 16  , 344
  10892540  , 16  , 344
  10893235  , 16  , 344
  10893928  , 16  , 344
  10894621  , 16  , 344
  10895314  , 16  , 344
  10896008  , 16  , 344
  10896701  , 16  , 344
  10897394  , 16  , 344
  10898087  , 16  , 344
  10898781  , 16  , 344
  10899475  , 16  , 344
  10900168  , 16  , 344
  10900861  , 16  , 344
  10901555  , 16  , 344
  10902248  , 16  , 344
  10902941  , 16  , 344
  10903634  , 16  , 344
  10904328  , 16  , 344
  10905022  , 16  , 344
  10905715  , 16  , 344
  10906408  , 16  , 344
  10907102  , 16  , 344
  10907795  , 16  , 344
  10908488  , 16  , 344
  10909181  , 16  , 344
  10909875  , 16  , 344
  10910568  , 16  , 344
  10911262  , 16  , 344
  10911955  , 16  , 344
  10912649  , 16  , 344
  10913342  , 16  , 344
  10914035  , 16  , 344
  10914728  , 16  , 344
  10915422  , 16  , 344
  10916115  , 16  , 344
  10916808  , 16  , 344
  10917502  , 16  , 344
  10918196  , 16  , 344
  10918889  , 16  , 344
  10919582  , 16  , 344
  10920275  , 16  , 344
  10920969  , 15  , 354
  10921682  , 16  , 344
  10922376  , 16  , 344
  10923069  , 16  , 344
  10923762  , 16  , 344
  10924455  , 16  , 344
  10925149  , 15  , 354
  10925862  , 16  , 344
  10926556  , 16  , 344
  10927249  , 16  , 344
  10927942  , 16  , 344
  10928635  , 16  , 344
  10929330  , 16  , 344
  10930023  , 16  , 344
  10930716  , 16  , 344
  10931409  , 16  , 344
  10932103  , 16  , 344
  10932796  , 16  , 344
  10933489  , 16  , 344
  10934182  , 16  , 344
  10934876  , 16  , 344
  10935570  , 16  , 344
  10936263  , 16  , 344
  10936956  , 16  , 344
  10937650  , 16  , 344
  10938343  , 16  , 344
  10939036  , 16  , 344
  10939729  , 16  , 344
  10940423  , 16  , 344
  10941116  , 16  , 344
  10941810  , 16  , 344
  10942503  , 16  , 344
  10943197  , 16  , 344
  10943890  , 16  , 344
  10944583  , 16  , 344
  10945276  , 16  , 344
  10945970  , 16  , 344
  10946663  , 16  , 344
  10947356  , 16  , 344
  10948050  , 16  , 344
  10948744  , 16  , 344
  10949437  , 16  , 344
  10950130  , 17  , 334
  10950804  , 17  , 334
  10951477  , 17  , 334
  10952151  , 17  , 334
  10952823  , 17  , 334
  10953497  , 17  , 334
  10954170  , 17  , 334
  10954844  , 18  , 324
  10955497  , 18  , 324
  10956150  , 19  , 315
  10956786  , 19  , 315
  10957421  , 20  , 305
  10958036  , 20  , 305
  10958652  , 20  , 305
  10959267  , 20  , 305
  10959883  , 21  , 295
  10960478  , 23  , 275
  10961034  , 24  , 266
  10961570  , 25  , 256
  10962088  , 26  , 246
  10962585  , 27  , 236
  10963062  , 27  , 236
  10963540  , 26  , 246
  10964037  , 25  , 256
  10964555  , 23  , 275
  10965110  , 22  , 285
  10965686  , 20  , 305
  10966301  , 19  , 315
  10966936  , 18  , 324
  10967589  , 18  , 324
  10968243  , 17  , 334
  10968916  , 17  , 334
  10969589  , 17  , 334
  10970263  , 17  , 334
  10970937  , 17  , 334
  10971610  , 18  , 324
  10972263  , 18  , 324
  10972916  , 18  , 324
  10973570  , 18  , 324
  10974223  , 18  , 324
  10974876  , 18  , 324
  10975529  , 18  , 324
  10976183  , 19  , 315
  10976819  , 21  , 295
  10977414  , 23  , 275
  10977970  , 25  , 256
  10978487  , 27  , 236
  10978964  , 29  , 217
  10979403  , 32  , 187
  10979783  , 33  , 178
  10980144  , 35  , 158
  10980465  , 37  , 139
  10980749  , 38  , 129
  10981012  , 39  , 119
  10981256  , 40  , 109
  10981479  , 41  , 99
  10981682  , 42  , 90
  10981866  , 43  , 80
  10982030  , 43  , 80
  10982195  , 44  , 70
  10982338  , 44  , 70
  10982482  , 44  , 70
  10982627  , 44  , 70
  10982771  , 44  , 70
  10982916  , 45  , 60
  10983041  , 45  , 60
  10983164  , 45  , 60
  10983288  , 45  , 60
  10983413  , 45  , 60
  10983537  , 45  , 60
  10983662  , 45  , 60
  10983786  , 45  , 60
  10983910  , 45  , 60
  10984035  , 45  , 60
  10984159  , 45  , 60
  10984284  , 45  , 60
  10984408  , 45  , 60
  10984531  , 45  , 60
  10984656  , 45  , 60
  10984780  , 46  , 50
  10984885  , 45  , 60
  10985010  , 46  , 50
  10985113  , 46  , 50
  10985218  , 46  , 50
  10985322  , 46  , 50
  10985426  , 46  , 50
  10985531  , 46  , 50
  10985635  , 46  , 50
  10985740  , 46  , 50
  10985844  , 46  , 50
  10985948  , 46  , 50
  10986052  , 46  , 50
  10986157  , 46  , 50
  10986261  , 46  , 50
  10986365  , 46  , 50
  10986470  , 46  , 50
  10986574  , 46  , 50
  10986679  , 45  , 60
  10986803  , 45  , 60
  10986927  , 45  , 60
  10987052  , 45  , 60
  10987175  , 45  , 60
  10987300  , 45  , 60
  10987424  , 44  , 70
  10987569  , 44  , 70
  10987713  , 44  , 70
  10987857  , 43  , 80
  10988021  , 43  , 80
  10988186  , 43  , 80
  10988350  , 42  , 90
  10988534  , 42  , 90
  10988719  , 41  , 99
  10988921  , 41  , 99
  10989123  , 40  , 109
  10989346  , 39  , 119
  10989590  , 38  , 129
  10989853  , 37  , 139
  10990137  , 36  , 148
  10990438  , 35  , 158
  10990759  , 34  , 168
  10991101  , 34  , 168
  10991442  , 33  , 178
  10991804  , 33  , 178
  10992165  , 33  , 178
  10992527  , 33  , 178
  10992887  , 34  , 168
  10993229  , 34  , 168
  10993570  , 34  , 168
  10993912  , 34  , 168
  10994253  , 34  , 168
  10994594  , 34  , 168
  10994936  , 35  , 158
  10995257  , 35  , 158
  10995578  , 35  , 158
  10995900  , 36  , 148
  10996201  , 36  , 148
  10996503  , 37  , 139
  10996786  , 37  , 139
  10997069  , 38  , 129
  10997332  , 38  , 129
  10997596  , 39  , 119
  10997839  , 40  , 109
  10998063  , 40  , 109
  10998286  , 40  , 109
  10998509  , 41  , 99
  10998712  , 41  , 99
  10998915  , 42  , 90
  10999099  , 42  , 90
  10999283  , 42  , 90
  10999468  , 42  , 90
  10999652  , 43  , 80
  10999816  , 43  , 80
  10999981  , 43  , 80
  11000144  , 43  , 80
  11000309  , 43  , 80
  11000473  , 43  , 80
  11000637  , 44  , 70
  11000781  , 44  , 70
  11000926  , 44  , 70
  11001070  , 44  , 70
  11001214  , 44  , 70
  11001359  , 44  , 70
  11001503  , 44  , 70
  11001648  , 43  , 80
  11001812  , 43  , 80
  11001976  , 43  , 80
  11002140  , 42  , 90
  11002324  , 42  , 90
  11002509  , 42  , 90
  11002693  , 42  , 90
  11002877  , 41  , 99
  11003080  , 41  , 99
  11003283  , 40  , 109
  11003506  , 40  , 109
  11003729  , 40  , 109
  11003953  , 39  , 119
  11004196  , 39  , 119
  11004439  , 39  , 119
  11004683  , 38  , 129
  11004946  , 38  , 129
  11005209  , 38  , 129
  11005473  , 38  , 129
  11005736  , 38  , 129
  11006000  , 39  , 119
  11006243  , 38  , 129
  11006507  , 39  , 119
  11006749  , 39  , 119
  11006993  , 39  , 119
  11007237  , 39  , 119
  11007479  , 40  , 109
  11007704  , 40  , 109
  11007927  , 40  , 109
  11008150  , 41  , 99
  11008352  , 41  , 99
  11008555  , 41  , 99
  11008756  , 42  , 90
  11008941  , 42  , 90
  11009125  , 42  , 90
  11009309  , 42  , 90
  11009494  , 43  , 80
  11009658  , 43  , 80
  11009822  , 43  , 80
  11009987  , 43  , 80
  11010151  , 44  , 70
  11010295  , 44  , 70
  11010440  , 44  , 70
  11010584  , 44  , 70
  11010728  , 44  , 70
  11010873  , 44  , 70
  11011017  , 44  , 70
  11011162  , 44  , 70
  11011306  , 43  , 80
  11011470  , 43  , 80
  11011635  , 42  , 90
  11011819  , 42  , 90
  11012003  , 41  , 99
  11012205  , 40  , 109
  11012428  , 40  , 109
  11012653  , 39  , 119
  11012895  , 37  , 139
  11013179  , 36  , 148
  11013480  , 35  , 158
  11013801  , 33  , 178
  11014163  , 32  , 187
  11014542  , 31  , 197
  11014941  , 30  , 207
  11015361  , 30  , 207
  11015781  , 31  , 197
  11016180  , 31  , 197
  11016580  , 30  , 207
  11016998  , 30  , 207
  11017418  , 30  , 207
  11017837  , 30  , 207
  11018257  , 29  , 217
  11018696  , 28  , 227
  11019155  , 28  , 227
  11019615  , 27  , 236
  11020092  , 26  , 246
  11020590  , 25  , 256
  11021107  , 24  , 266
  11021644  , 24  , 266
  11022182  , 23  , 275
  11022737  , 22  , 285
  11023312  , 22  , 285
  11023888  , 22  , 285
  11024463  , 22  , 285
  11025038  , 22  , 285
  11025613  , 21  , 295
  11026209  , 20  , 305
  11026825  , 19  , 315
  11027460  , 18  , 324
  11028113  , 17  , 334
  11028787  , 17  , 334
  11029459  , 17  , 334
  11030133  , 17  , 334
  11030807  , 17  , 334
  11031480  , 17  , 334
  11032154  , 17  , 334
  11032826  , 17  , 334
  11033500  , 16  , 344
  11034193  , 16  , 344
  11034887  , 16  , 344
  11035580  , 16  , 344
  11036273  , 16  , 344
  11036966  , 16  , 344
  11037661  , 16  , 344
  11038354  , 16  , 344
  11039047  , 16  , 344
  11039740  , 16  , 344
  11040434  , 16  , 344
  11041127  , 16  , 344
  11041820  , 16  , 344
  11042513  , 16  , 344
  11043207  , 16  , 344
  11043901  , 16  , 344
  11044594  , 16  , 344
  11045287  , 16  , 344
  11045981  , 16  , 344
  11046674  , 16  , 344
  11047367  , 16  , 344
  11048060  , 16  , 344
  11048754  , 16  , 344
  11049447  , 16  , 344
  11050141  , 16  , 344
  11050834  , 16  , 344
  11051528  , 16  , 344
  11052221  , 16  , 344
  11052914  , 16  , 344
  11053607  , 16  , 344
  11054301  , 16  , 344
  11054994  , 16  , 344
  11055687  , 16  , 344
  11056381  , 16  , 344
  11057075  , 16  , 344
  11057768  , 16  , 344
  11058461  , 16  , 344
  11059154  , 16  , 344
  11059848  , 16  , 344
  11060541  , 16  , 344
  11061234  , 16  , 344
  11061927  , 16  , 344
  11062622  , 16  , 344
  11063315  , 16  , 344
  11064008  , 16  , 344
  11064701  , 16  , 344
  11065395  , 16  , 344
  11066088  , 16  , 344
  11066781  , 16  , 344
  11067474  , 16  , 344
  11068168  , 16  , 344
  11068862  , 16  , 344
  11069555  , 16  , 344
  11070248  , 16  , 344
  11070942  , 16  , 344
  11071635  , 16  , 344
  11072328  , 16  , 344
  11073021  , 16  , 344
  11073715  , 16  , 344
  11074409  , 16  , 344
  11075102  , 16  , 344
  11075795  , 16  , 344
  11076489  , 16  , 344
  11077182  , 16  , 344
  11077875  , 16  , 344
  11078568  , 16  , 344
  11079262  , 16  , 344
  11079955  , 16  , 344
  11080649  , 16  , 344
  11081342  , 16  , 344
  11082036  , 17  , 334
  11082708  , 17  , 334
  11083382  , 17  , 334
  11084056  , 17  , 334
  11084729  , 17  , 334
  11085403  , 17  , 334
  11086075  , 17  , 334
  11086749  , 17  , 334
  11087422  , 17  , 334
  11088096  , 17  , 334
  11088770  , 18  , 324
  11089423  , 18  , 324
  11090076  , 18  , 324
  11090729  , 19  , 315
  11091364  , 19  , 315
  11092000  , 20  , 305
  11092616  , 20  , 305
  11093231  , 21  , 295
  11093826  , 21  , 295
  11094421  , 22  , 285
  11094996  , 24  , 266
  11095534  , 25  , 256
  11096051  , 27  , 236
  11096528  , 29  , 217
  11096968  , 30  , 207
  11097388  , 32  , 187
  11097766  , 33  , 178
  11098128  , 34  , 168
  11098470  , 35  , 158
  11098791  , 36  , 148
  11099092  , 36  , 148
  11099394  , 37  , 139
  11099677  , 37  , 139
  11099961  , 37  , 139
  11100243  , 37  , 139
  11100527  , 37  , 139
  11100811  , 37  , 139
  11101093  , 37  , 139
  11101377  , 37  , 139
  11101661  , 37  , 139
  11101944  , 37  , 139
  11102227  , 37  , 139
  11102511  , 37  , 139
  11102794  , 38  , 129
  11103057  , 37  , 139
  11103341  , 38  , 129
  11103604  , 38  , 129
  11103867  , 38  , 129
  11104131  , 38  , 129
  11104394  , 39  , 119
  11104637  , 39  , 119
  11104881  , 39  , 119
  11105124  , 39  , 119
  11105368  , 39  , 119
  11105611  , 39  , 119
  11105854  , 39  , 119
  11106098  , 39  , 119
  11106341  , 38  , 129
  11106605  , 38  , 129
  11106868  , 38  , 129
  11107131  , 38  , 129
  11107394  , 38  , 129
  11107658  , 38  , 129
  11107921  , 38  , 129
  11108185  , 37  , 139
  11108468  , 37  , 139
  11108751  , 37  , 139
  11109035  , 37  , 139
  11109318  , 37  , 139
  11109602  , 36  , 148
  11109903  , 36  , 148
  11110204  , 36  , 148
  11110506  , 36  , 148
  11110807  , 36  , 148
